WKT,nama,deskripsi
"POLYGON ((106.7981601 -6.2176141, 106.7980528 -6.2206004, 106.8030524 -6.2227549, 106.8048334 -6.2249307, 106.8090176 -6.2220723, 106.8085241 -6.2212617, 106.8085885 -6.2155022, 106.8063784 -6.2154596, 106.8063998 -6.2123452, 106.7981601 -6.2144997, 106.7980957 -6.2155662, 106.7969799 -6.2154596, 106.7970228 -6.2163128, 106.7982244 -6.2163342, 106.7981601 -6.2176141))",gelora bung karno,
