WKT,nama,deskripsi
"POLYGON ((106.8228017 -6.1797429, 106.8229519 -6.1804896, 106.8235098 -6.1807029, 106.8247758 -6.1806602, 106.8281662 -6.1804896, 106.8313633 -6.1802976, 106.831299 -6.1794229, 106.8306982 -6.1788042, 106.8309771 -6.1786549, 106.8303119 -6.1776736, 106.830269 -6.1735136, 106.8297755 -6.1731083, 106.8294536 -6.1725323, 106.8294107 -6.1713163, 106.828488 -6.1710176, 106.8257629 -6.1710176, 106.8237673 -6.1714443, 106.8228017 -6.171487, 106.822909 -6.1727243, 106.822909 -6.1750923, 106.8228017 -6.1797429))",taman monas,
